Unnamed: 0.1,brand,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,Ram_numeric,ROM_numeric,display_size_numeric,price_category,processor_gen,brand_encoded,processor_encoded,CPU_encoded,Ram_type_encoded,ROM_type_encoded,GPU_encoded,OS_encoded,aspect_ratio,screen_area,ram_rom_ratio,performance_score,is_gaming
83,Hp,55850,70.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,10,132,19,4,1,31,12,1.7777777777777777,121.67999999999999,0.015625,26.2,1
84,Acer,38990,64.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris XE Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,0,23,28,2,1,120,12,1.7777777777777777,121.67999999999999,0.015625,26.0,0
85,Msi,53990,73.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB,DDR4,1TB,Hard-Disk,GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Mid-range,11.0,17,19,19,2,0,92,12,1.7777777777777777,121.67999999999999,16.0,31.099999999999998,1
86,Infinix,38990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,12.0,13,37,1,6,1,111,12,1.7777777777777777,98.0,0.03125,30.397058823529413,0
87,Hp,139234,80.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,7.0,10,139,24,4,1,63,12,1.7777777777777777,128.0,16.0,31.6,1
88,Msi,57990,73.0,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16GB,DDR4,1TB,Hard-Disk,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,15.6,Mid-range,11.0,17,19,19,2,0,33,12,1.7777777777777777,121.67999999999999,16.0,31.099999999999998,1
89,Lenovo,89999,64.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",8GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,13.0,14,61,22,4,1,63,12,1.7777777777777777,121.67999999999999,0.015625,26.799999999999997,1
90,Acer,37990,60.0,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,11.0,0,18,28,2,1,123,12,1.7777777777777777,98.0,0.03125,27.2,0
91,Asus,30990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,11.0,2,15,17,2,1,108,12,1.7777777777777777,98.0,0.015625,27.597058823529412,0
92,Dell,92990,71.0,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,6,62,2,4,1,50,12,1.7777777777777777,121.67999999999999,0.03125,31.3,1
93,Hp,42990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,10,34,18,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
94,Asus,59089,72.0,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,11.0,2,26,19,2,1,31,12,1.7777777777777777,121.67999999999999,0.03125,30.799999999999997,1
95,Hp,72999,72.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,10,40,22,2,1,33,12,1.7777777777777777,121.67999999999999,0.03125,31.2,1
96,Hp,126742,77.0,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.1,2560.0,1440.0,Windows 11 OS,1,16.0,1.0,16.1,High-end,6.0,10,120,24,4,1,61,12,1.7777777777777777,129.60500000000002,16.0,30.299999999999997,1
97,Apple,126990,69.32352941176471,Apple M2,Octa Core (4P + 4E),8GB,DDR4,256GB,SSD,10-Core GPU,15.3,2880.0,1864.0,Mac OS,1,8.0,256.0,15.3,High-end,,1,164,21,2,1,1,7,1.5450643776824033,117.04500000000002,0.03125,27.19705882352941,0
98,Samsung,49990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,22,37,1,5,1,112,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
99,Dell,74390,62.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,6,39,6,4,1,112,12,1.7777777777777777,98.0,0.03125,28.2,0
100,Dell,52990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,6,37,1,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
101,Lenovo,60990,67.0,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,11.0,14,20,28,2,1,36,12,1.7777777777777777,121.67999999999999,0.015625,26.9,1
102,Hp,98174,80.0,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB AMD Radeon RX 6650M,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,16.1,Premium,6.0,10,120,24,4,1,58,12,1.7777777777777777,129.60500000000002,0.03125,31.2,1
103,Lenovo,18990,69.32352941176471,AMD Athlon Pro 3045B,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,14.0,Budget,,14,157,16,2,1,80,12,1.7777777777777777,98.0,0.03125,27.19705882352941,0
104,Asus,38990,60.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,2,23,28,2,1,111,12,1.7777777777777777,121.67999999999999,0.015625,24.8,0
105,Hp,41950,64.0,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,5.0,10,97,19,2,1,79,12,1.7777777777777777,98.0,0.015625,23.6,0
106,Xiaomi,46990,65.0,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,3200.0,2000.0,Windows 10  OS,1,16.0,512.0,15.6,Mid-range,11.0,28,21,28,2,1,123,9,1.6,121.67999999999999,0.03125,28.7,0
107,Iball,9999,69.32352941176471,Intel Atom Quad Core Z3735F,Quad Core,2GB,DDR3,32GB,Hard-Disk,Intel HD Graphics,11.6,1366.0,768.0,Windows 10 OS,1,2.0,32.0,11.6,Budget,,12,170,26,1,0,101,10,1.7786458333333333,67.28,0.0625,25.397058823529413,0
109,Asus,40990,69.32352941176471,12th Gen Intel Core i3 1220P,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,2,35,1,2,1,126,12,1.7777777777777777,121.67999999999999,0.015625,27.997058823529414,0
110,Lenovo,74990,67.0,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,6.0,14,122,24,2,1,33,12,1.7777777777777777,121.67999999999999,0.015625,24.9,1
111,Zebronics,33990,65.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,29,34,18,2,1,102,12,1.7777777777777777,121.67999999999999,0.015625,26.700000000000003,0
112,Zebronics,39990,66.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,29,37,1,2,1,102,12,1.7777777777777777,121.67999999999999,0.015625,27.0,0
113,Asus,10990,69.32352941176471,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,LPDDR4,32GB,Hard-Disk,Intel UHD Graphics 600,11.6,1366.0,768.0,Chrome OS,1,4.0,32.0,11.6,Budget,,2,171,16,5,0,128,1,1.7786458333333333,67.28,0.125,25.99705882352941,0
114,Msi,88990,75.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,32.0,1.0,15.6,Premium,13.0,17,63,6,4,1,50,12,1.7777777777777777,121.67999999999999,32.0,37.3,1
116,Hp,54990,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,10,37,1,2,1,112,12,1.7777777777777777,121.67999999999999,0.015625,25.799999999999997,0
117,Lenovo,49990,70.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,14,135,24,2,1,79,12,1.7777777777777777,121.67999999999999,0.015625,26.2,0
118,Asus,80739,71.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,13.0,2,75,8,2,1,94,12,1.6,128.0,0.03125,31.3,0
119,Lenovo,62990,64.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,14,45,1,2,1,111,12,1.7777777777777777,121.67999999999999,0.03125,28.8,0
120,Hp,62990,66.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Premium,12.0,10,40,22,2,1,31,12,1.7777777777777777,121.67999999999999,0.015625,27.0,1
121,Hp,69501,71.0,7th Gen Amd Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,7.0,10,146,19,4,1,31,12,1.7777777777777777,121.67999999999999,0.03125,28.9,1
122,Lenovo,59990,69.32352941176471,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,12.0,14,40,22,8,1,126,12,1.7777777777777777,98.0,0.03125,30.397058823529413,0
123,Hp,54990,69.0,7th Gen Amd Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,7.0,10,146,19,4,1,31,12,1.7777777777777777,121.67999999999999,0.015625,25.9,1
124,Lenovo,64990,69.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,14,40,22,4,1,31,12,1.7777777777777777,121.67999999999999,0.03125,30.3,1
125,Msi,37729,60.0,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,12.0,17,34,18,2,1,111,12,1.7777777777777777,121.67999999999999,0.03125,27.6,0
126,Lenovo,50712,69.0,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,5.0,14,100,19,2,1,27,12,1.7777777777777777,121.67999999999999,0.03125,27.5,1
127,Msi,44990,62.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,11.0,17,27,28,2,1,111,12,1.7777777777777777,98.0,0.03125,27.799999999999997,0
128,Chuwi,23990,69.32352941176471,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,14.0,Budget,10.0,5,1,17,2,1,126,12,1.6,98.0,0.015625,27.19705882352941,0
129,Hp,49990,63.0,5th Gen AMD Ryzen 7   5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,5.0,10,109,24,2,1,82,12,1.7777777777777777,121.67999999999999,0.03125,25.7,0
130,Hp,72990,66.0,13th Gen Intel Core i5 1340p,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,10,60,6,2,1,107,12,1.7777777777777777,121.67999999999999,0.03125,29.8,0
131,Lenovo,52101,66.0,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,11.0,14,28,28,2,1,94,12,1.7777777777777777,121.67999999999999,0.03125,29.0,0
132,Infinix,28990,69.32352941176471,11th Gen Intel Core i3  1115G4,"Dual Core, 4 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Budget,11.0,13,14,17,6,1,115,12,1.7777777777777777,98.0,0.015625,27.597058823529412,0
133,Hp,69490,65.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,10,45,1,2,1,121,12,1.7777777777777777,121.67999999999999,0.03125,29.1,0
134,Acer,39965,69.32352941176471,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB,LPDDR5,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,13.0,0,56,18,8,1,126,12,1.7777777777777777,121.67999999999999,0.015625,28.397058823529413,0
135,Acer,54990,67.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,13.0,0,58,1,2,1,31,12,1.7777777777777777,98.0,0.03125,30.099999999999998,1
136,Asus,46999,64.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,12.0,2,37,1,2,1,121,12,1.7777777777777777,121.67999999999999,0.015625,26.4,0
137,Asus,83990,65.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,2,63,6,8,1,111,12,1.7777777777777777,121.67999999999999,0.03125,29.5,0
138,Hp,51499,67.0,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB AMD Radeon RX 6500M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,10,101,19,2,1,20,12,1.7777777777777777,121.67999999999999,0.015625,24.5,1
139,Dell,50990,68.0,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,14.0,Mid-range,5.0,6,107,19,2,1,80,12,1.7777777777777777,98.0,0.03125,27.2,0
140,Hp,23990,69.32352941176471,Intel Celeron  N4500,"Dual Core, 2 Threads",4GB,LPDDR4x,128GB,Hard-Disk,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Chrome OS,1,4.0,128.0,15.6,Budget,,10,173,16,7,0,115,1,1.7786458333333333,121.67999999999999,0.03125,25.99705882352941,0
141,Acer,27990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphiics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Budget,7.0,0,126,28,8,1,81,12,1.7777777777777777,121.67999999999999,0.015625,25.99705882352941,0
142,Hp,79990,70.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,13.0,10,58,1,2,1,111,12,1.7777777777777777,98.0,16.0,31.0,0
143,Samsung,84390,60.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,22,66,1,7,1,123,12,1.7777777777777777,121.67999999999999,0.03125,28.0,0
144,Infinix,24990,69.32352941176471,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,LPDDR4X,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,15.6,Budget,10.0,13,1,17,6,1,112,12,1.7777777777777777,121.67999999999999,0.03125,27.19705882352941,0
145,Samsung,281990,82.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,1TB,SSD,NVIDIA GeForce RTX 4070,16.0,2880.0,1800.0,Windows 11 OS,1,32.0,1.0,16.0,High-end,13.0,22,75,8,8,1,132,12,1.6,128.0,32.0,39.4,1
146,Lenovo,26590,69.32352941176471,AMD Athlon 7120U,"Dual Core, 2 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,15.6,Budget,,14,156,16,8,1,75,12,1.7786458333333333,121.67999999999999,0.015625,27.19705882352941,0
147,Infinix,37990,60.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4X,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,14.0,Mid-range,11.0,13,27,28,6,1,111,12,1.7777777777777777,98.0,16.0,27.2,0
148,Asus,71189,70.0,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,6.0,2,122,24,8,1,33,12,1.7777777777777777,121.67999999999999,0.03125,28.2,1
149,Hp,85999,76.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,16.1,Premium,7.0,10,139,24,4,1,50,12,1.7777777777777777,129.60500000000002,0.03125,30.4,1
150,Lenovo,93990,80.0,7th Gen AMD Ryzen 7 7735U,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,AMD Radeon Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,7.0,14,137,24,4,1,80,12,1.6,98.0,16.0,31.6,0
152,Asus,84990,69.0,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,3840.0,2400.0,Windows 11 OS,1,16.0,512.0,14.0,Premium,12.0,2,42,6,8,1,123,12,1.6,98.0,0.03125,30.3,0
154,Dell,44190,69.32352941176471,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,DDR4,1TB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,15.6,Mid-range,13.0,6,55,15,2,1,112,12,1.7777777777777777,121.67999999999999,8.0,28.397058823529413,0
155,Acer,159990,79.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,16.0,High-end,13.0,0,76,14,4,1,63,12,1.6,128.0,16.0,33.7,1
156,Hp,52990,70.0,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB AMD Radeon RX 6500M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,5.0,10,105,19,2,1,20,12,1.7777777777777777,121.67999999999999,0.03125,27.8,1
157,Acer,39990,62.0,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,11.0,0,27,28,2,1,123,12,1.7777777777777777,121.67999999999999,0.015625,25.4,0
158,Dell,73990,63.0,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,14.0,Premium,13.0,6,58,1,8,1,123,12,1.6,98.0,16.0,28.9,0
159,Lenovo,57500,70.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,11.0,14,22,28,2,1,26,12,1.7777777777777777,121.67999999999999,0.03125,30.2,1
160,Asus,59990,60.0,5th Gen AMD Ryzen 5 5600HS,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,15.6,Mid-range,5.0,2,106,19,2,1,31,12,1.7777777777777777,121.67999999999999,0.015625,22.4,1
161,Acer,53990,69.0,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Mid-range,12.0,0,40,22,2,1,27,12,1.7777777777777777,121.67999999999999,0.03125,30.3,1
162,Asus,33990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,14.0,Mid-range,11.0,2,15,17,2,1,108,12,1.7777777777777777,98.0,0.015625,27.597058823529412,0
163,Dell,75990,70.0,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,16.0,Premium,13.0,6,59,6,8,1,123,12,1.6,128.0,0.03125,31.0,0
164,Apple,144990,69.32352941176471,Apple M2,Octa Core (4P + 4E),8GB,DDR4,512GB,SSD,10-Core GPU,15.3,2880.0,1864.0,Mac OS,1,8.0,512.0,15.3,High-end,,1,164,21,2,1,1,7,1.5450643776824033,117.04500000000002,0.015625,27.19705882352941,0
165,Asus,60539,64.0,12th Gen Intel Core i5 12500H ,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,12.0,2,43,6,2,1,121,12,1.7777777777777777,121.67999999999999,0.03125,28.8,0
166,Asus,56990,69.32352941176471,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows OS,1,16.0,512.0,15.6,Mid-range,5.0,2,114,24,2,1,72,13,1.7777777777777777,121.67999999999999,0.03125,27.597058823529412,0
167,Hp,75533,66.0,13th Gen Intel Core i5 1340p,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,15.6,Premium,13.0,10,60,6,2,1,107,12,1.7777777777777777,121.67999999999999,0.03125,29.8,0
